date,prcp
9/25/2016,0.02
9/26/2016,0.06
9/27/2016,0.12
9/28/2016,0.08
9/29/2016,0.49
9/30/2016,0.31
10/1/2016,0.14
10/2/2016,0.02
10/3/2016,0.04
10/4/2016,0
10/5/2016,0
10/6/2016,0.05
10/7/2016,0
10/8/2016,0
10/9/2016,0
10/10/2016,0
10/11/2016,0.02
10/12/2016,0.03
10/13/2016,0
10/14/2016,0
10/15/2016,0
10/16/2016,0
10/17/2016,0.03
10/18/2016,0.05
10/19/2016,0.06
10/20/2016,0
10/21/2016,0.15
10/22/2016,0.1
10/23/2016,0.01
10/24/2016,0
10/25/2016,0.04
10/26/2016,0.06
10/27/2016,0.11
10/28/2016,0.02
10/29/2016,0.02
10/30/2016,0.1
10/31/2016,0.03
11/1/2016,0.01
11/2/2016,0
11/3/2016,0
11/4/2016,0
11/5/2016,0.02
11/6/2016,0.02
11/7/2016,0
11/8/2016,0.14
11/9/2016,0.08
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0.06
11/15/2016,0
11/16/2016,0.14
11/17/2016,0.03
11/18/2016,0.01
11/19/2016,0.11
11/20/2016,0.11
11/21/2016,0.02
11/22/2016,0.41
11/23/2016,0.03
11/24/2016,0.2
11/25/2016,0.05
11/26/2016,0.05
11/27/2016,0.06
11/28/2016,0.02
11/29/2016,0.04
11/30/2016,0.05
12/1/2016,0.33
12/2/2016,0.3
12/3/2016,0.04
12/4/2016,0.1
12/5/2016,0.34
12/6/2016,0.02
12/7/2016,0.17
12/8/2016,0.03
12/9/2016,0.34
12/10/2016,0.02
12/11/2016,0.02
12/12/2016,0.01
12/13/2016,0.1
12/14/2016,0.05
12/15/2016,0.02
12/16/2016,0.01
12/17/2016,0.11
12/18/2016,0.29
12/19/2016,0.21
12/20/2016,0.02
12/21/2016,0.03
12/22/2016,0.17
12/23/2016,0.1
12/24/2016,0.14
12/25/2016,0.03
12/26/2016,0.26
12/27/2016,0.03
12/28/2016,0.09
12/29/2016,0.18
12/30/2016,0.21
12/31/2016,0.62
1/1/2017,0.29
1/2/2017,0
1/3/2017,0
1/4/2017,0
1/5/2017,0
1/6/2017,0
1/7/2017,0.06
1/8/2017,0
1/9/2017,0
1/10/2017,0
1/11/2017,0
1/12/2017,0
1/13/2017,0
1/14/2017,0
1/15/2017,0
1/16/2017,0
1/17/2017,0
1/18/2017,0
1/19/2017,0
1/20/2017,0
1/21/2017,0.04
1/22/2017,0.01
1/23/2017,0.08
1/24/2017,0.15
1/25/2017,0.12
1/26/2017,0
1/27/2017,0
1/28/2017,0.14
1/29/2017,0
1/30/2017,0
1/31/2017,0
2/1/2017,0
2/2/2017,0
2/3/2017,0
2/4/2017,0
2/5/2017,0
2/6/2017,0.16
2/7/2017,1.08
2/8/2017,1.08
2/9/2017,0.02
2/10/2017,0
2/11/2017,1
2/12/2017,1.07
2/13/2017,2.9
2/14/2017,0
2/15/2017,0
2/16/2017,0
2/17/2017,0.8
2/18/2017,0
2/19/2017,0
2/20/2017,0
2/21/2017,0
2/22/2017,0.06
2/23/2017,0
2/24/2017,0
2/25/2017,0
2/26/2017,0
2/27/2017,0
2/28/2017,0.16
3/1/2017,2.2
3/2/2017,1.45
3/3/2017,0.54
3/4/2017,0
3/5/2017,0.1
3/6/2017,0.51
3/7/2017,0
3/8/2017,0
3/9/2017,0.8
3/10/2017,0.13
3/11/2017,0.03
3/12/2017,0
3/13/2017,0
3/14/2017,0
3/15/2017,0
3/16/2017,0
3/17/2017,0.19
3/18/2017,0
3/19/2017,0
3/20/2017,0
3/21/2017,0
3/22/2017,0
3/23/2017,0
3/24/2017,0.6
3/25/2017,0.13
3/26/2017,0
3/27/2017,0
3/28/2017,0.03
3/29/2017,0
3/30/2017,0.08
3/31/2017,0
4/1/2017,0
4/2/2017,0
4/3/2017,0.08
4/4/2017,0.04
4/5/2017,0.04
4/6/2017,0
4/7/2017,0
4/8/2017,0
4/9/2017,0
4/10/2017,0.01
4/11/2017,0.03
4/12/2017,0.03
4/13/2017,0.27
4/14/2017,0.69
4/15/2017,0.45
4/16/2017,0.49
4/17/2017,0.41
4/18/2017,0.08
4/19/2017,0.02
4/20/2017,0.33
4/21/2017,1.16
4/22/2017,1.01
4/23/2017,0.02
4/24/2017,0
4/25/2017,0
4/26/2017,0
4/27/2017,0.1
4/28/2017,2.6
4/29/2017,0.35
4/30/2017,1.21
5/1/2017,0.07
5/2/2017,0.03
5/3/2017,0.01
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/7/2017,0.07
5/8/2017,0.22
5/9/2017,1.62
5/10/2017,0.05
5/11/2017,0.03
5/12/2017,0.04
5/13/2017,0.02
5/14/2017,0.05
5/15/2017,0.08
5/16/2017,0.03
5/17/2017,0.02
5/18/2017,0.09
5/19/2017,0.02
5/20/2017,0
5/21/2017,0
5/22/2017,0
5/23/2017,0.02
5/24/2017,0.58
5/25/2017,0.37
5/26/2017,0.02
5/27/2017,0
5/28/2017,0.29
5/29/2017,0.02
5/30/2017,0.2
5/31/2017,0.1
6/1/2017,0.03
6/2/2017,0.1
6/3/2017,0.2
6/4/2017,0.15
6/5/2017,0
6/6/2017,0
6/7/2017,0
6/8/2017,0.02
6/9/2017,0.02
6/10/2017,0.21
6/11/2017,0.24
6/12/2017,0.19
6/13/2017,0.36
6/14/2017,0.27
6/15/2017,0.17
6/16/2017,0.02
6/17/2017,0.35
6/18/2017,0.25
6/19/2017,0.05
6/20/2017,0.05
6/21/2017,0.02
6/22/2017,0.1
6/23/2017,0
6/24/2017,0
6/25/2017,0.08
6/26/2017,0.02
6/27/2017,0
6/28/2017,0.01
6/29/2017,0.03
6/30/2017,0.04
7/1/2017,0.06
7/2/2017,0.05
7/3/2017,0.13
7/4/2017,0.03
7/5/2017,0
7/6/2017,0
7/7/2017,0.02
7/8/2017,0.02
7/9/2017,0.09
7/10/2017,0
7/11/2017,0.01
7/12/2017,0.01
7/13/2017,0.33
7/14/2017,0.05
7/15/2017,0.03
7/16/2017,0.07
7/17/2017,0.12
7/18/2017,0.03
7/19/2017,0
7/20/2017,0.12
7/21/2017,0
7/22/2017,0.07
7/23/2017,0.06
7/24/2017,0.58
7/25/2017,0.03
7/26/2017,0.06
7/27/2017,0
7/28/2017,0.13
7/29/2017,0.06
7/30/2017,0
7/31/2017,0
3/1/2010,0.01
3/2/2010,0
3/3/2010,0.01
3/4/2010,0.48
3/5/2010,0.22
3/6/2010,0.06
3/8/2010,
3/9/2010,0.03
3/10/2010,0.03
3/11/2010,0.32
3/12/2010,0.02
3/14/2010,0
3/15/2010,0.03
3/17/2010,
3/18/2010,0.54
3/19/2010,0.07
3/20/2010,0
3/21/2010,0
3/22/2010,0
3/23/2010,0
3/24/2010,0.02
3/25/2010,0.13
3/26/2010,0.03
3/27/2010,0
3/28/2010,0
3/29/2010,0.01
3/30/2010,0.03
3/31/2010,0.04
4/1/2010,0.02
4/2/2010,0.05
4/4/2010,
4/5/2010,0.1
4/6/2010,0.15
4/7/2010,0.05
4/8/2010,0.32
4/9/2010,0.04
4/10/2010,0.05
4/11/2010,0.09
4/12/2010,0
4/13/2010,0.02
4/14/2010,0
4/15/2010,0
4/16/2010,0.02
4/17/2010,0
4/18/2010,0
4/19/2010,0
4/20/2010,0.18
4/21/2010,0.06
4/22/2010,0.07
4/23/2010,0.05
4/24/2010,0.01
4/25/2010,0
4/26/2010,0
4/27/2010,0.02
4/28/2010,0.09
4/29/2010,0.01
4/30/2010,0.02
5/1/2010,0.24
5/2/2010,0.02
5/3/2010,0.75
5/4/2010,0
5/5/2010,0
5/6/2010,0
5/8/2010,
5/9/2010,0
5/10/2010,0.04
5/11/2010,0.01
5/12/2010,0.03
5/13/2010,0.02
5/14/2010,0
5/15/2010,0.1
5/17/2010,0
5/18/2010,0
5/19/2010,0
5/21/2010,
5/22/2010,0.01
5/23/2010,0.11
5/24/2010,0.12
5/25/2010,0.13
5/26/2010,0.11
5/27/2010,0
5/28/2010,0
5/29/2010,0
5/30/2010,0.04
5/31/2010,0
6/1/2010,0.01
6/2/2010,0
6/3/2010,0
6/4/2010,0
6/5/2010,0
6/6/2010,0
6/7/2010,0.09
6/8/2010,0
6/9/2010,0
6/10/2010,0
6/11/2010,0
6/12/2010,0.03
6/13/2010,0
6/14/2010,0.06
6/15/2010,0.03
6/16/2010,0
6/17/2010,0
6/18/2010,0.03
6/19/2010,0.04
6/20/2010,0
6/21/2010,0
6/22/2010,0
6/23/2010,0
6/24/2010,0.05
6/25/2010,0.12
6/27/2010,
6/28/2010,0.18
6/29/2010,0.06
6/30/2010,0.03
7/1/2010,0.02
7/2/2010,0.32
7/3/2010,0.16
7/4/2010,0.08
7/5/2010,0
7/6/2010,0.15
7/7/2010,0.09
7/8/2010,0.14
7/9/2010,0.01
7/10/2010,0.06
7/12/2010,0
7/13/2010,0
7/14/2010,0.03
7/15/2010,0.13
7/16/2010,0.02
7/18/2010,
7/19/2010,0.14
7/20/2010,0.17
7/21/2010,0
7/22/2010,0.11
7/23/2010,0.07
7/26/2010,0
7/27/2010,0.43
7/28/2010,0.03
7/29/2010,0
7/30/2010,0.06
7/31/2010,0.01
8/1/2010,0.25
8/2/2010,0.11
8/3/2010,0.04
8/4/2010,0.05
8/5/2010,0.29
8/6/2010,0
8/7/2010,0.09
8/8/2010,0.07
8/9/2010,0.04
8/10/2010,0
8/11/2010,0.01
8/12/2010,0.01
8/13/2010,0.01
8/14/2010,0
8/15/2010,0
8/16/2010,0.14
8/17/2010,0
8/18/2010,0.05
8/19/2010,0.13
8/20/2010,0.01
8/21/2010,0
8/22/2010,0
8/23/2010,0
8/24/2010,0
8/25/2010,0.02
8/26/2010,0.08
8/27/2010,0.15
8/28/2010,0.01
8/29/2010,0.1
8/30/2010,0
8/31/2010,0
9/1/2010,0.01
9/2/2010,0.06
9/3/2010,0.11
9/4/2010,0
9/5/2010,0.11
9/6/2010,0.03
9/7/2010,0.1
9/8/2010,0.05
9/9/2010,0.04
9/10/2010,0.01
9/11/2010,0
9/12/2010,0
9/13/2010,0
9/14/2010,0.04
9/15/2010,0.01
9/16/2010,0.02
9/17/2010,0.03
9/18/2010,0
9/19/2010,0.06
9/20/2010,0.03
9/21/2010,0.01
9/22/2010,0.41
9/23/2010,0.57
9/24/2010,0
9/25/2010,0
9/26/2010,0
9/27/2010,0
9/28/2010,0.01
9/29/2010,0
9/30/2010,0.03
10/1/2010,0.3
10/2/2010,0.09
10/3/2010,0.01
10/4/2010,0.11
10/5/2010,0.02
10/6/2010,0
10/7/2010,0
10/8/2010,0
10/9/2010,0
10/10/2010,0.03
10/11/2010,0.04
10/12/2010,0.03
10/13/2010,0.01
10/14/2010,0
10/15/2010,0
10/17/2010,
10/18/2010,0
10/19/2010,0.01
10/20/2010,0
10/21/2010,0.82
10/22/2010,0
10/23/2010,0
10/24/2010,0
10/25/2010,0
10/26/2010,0.04
10/27/2010,0.11
10/28/2010,0.12
10/29/2010,0.28
11/1/2010,
11/2/2010,0.03
11/3/2010,0.13
11/4/2010,0.18
11/5/2010,0.09
11/6/2010,0.35
11/7/2010,0.14
11/8/2010,0
11/9/2010,0.01
11/10/2010,0
11/11/2010,0.01
11/12/2010,0.01
11/13/2010,0.1
11/14/2010,0.01
11/15/2010,0.08
11/16/2010,0
11/17/2010,0
11/18/2010,0
11/19/2010,0.16
11/20/2010,0.01
11/22/2010,
11/23/2010,0
11/24/2010,0
11/26/2010,
11/27/2010,0
11/28/2010,0.54
11/29/2010,0.22
11/30/2010,0.01
12/1/2010,0.03
12/2/2010,0.06
12/3/2010,0.22
12/4/2010,0
12/5/2010,0
12/6/2010,0
12/7/2010,0
12/8/2010,0
12/9/2010,0.12
12/10/2010,2.01
12/11/2010,0.26
12/12/2010,0.01
12/13/2010,0.65
12/14/2010,0
12/15/2010,0
12/16/2010,0
12/17/2010,0
12/18/2010,0
12/19/2010,2.43
12/20/2010,2.55
12/21/2010,0.49
12/22/2010,0.05
12/23/2010,0.02
12/24/2010,0
12/26/2010,
12/27/2010,0.15
12/28/2010,0.96
12/29/2010,0.01
12/30/2010,0.05
12/31/2010,0
1/1/2011,0.14
1/2/2011,0
1/3/2011,0.04
1/4/2011,0
1/5/2011,0
1/6/2011,0.13
1/7/2011,0
1/8/2011,0
1/9/2011,0.08
1/10/2011,0
1/11/2011,0.61
1/12/2011,0.54
1/13/2011,3.91
1/14/2011,0.17
1/16/2011,0
1/17/2011,0.07
1/18/2011,0
1/19/2011,0.07
1/20/2011,0.03
1/21/2011,0.1
1/22/2011,0
1/23/2011,0
1/24/2011,0
1/25/2011,0
1/26/2011,0
1/27/2011,0
1/28/2011,0
1/31/2011,
2/1/2011,0
2/2/2011,0
2/3/2011,0
2/4/2011,0
2/7/2011,
2/8/2011,0.3
2/9/2011,0
2/10/2011,0
2/11/2011,0.34
2/13/2011,
2/14/2011,0
2/15/2011,0
2/17/2011,
2/18/2011,0
2/20/2011,
2/21/2011,0
2/22/2011,0
2/23/2011,0
2/24/2011,3.33
2/25/2011,0
2/28/2011,
3/1/2011,0.05
3/2/2011,0
3/3/2011,0.2
3/4/2011,1.45
3/5/2011,0.26
3/6/2011,0.64
3/7/2011,0
3/8/2011,0.03
3/9/2011,0.16
3/10/2011,1.4
3/11/2011,0.02
3/14/2011,
3/15/2011,0
3/16/2011,0
3/17/2011,0.07
3/18/2011,0.1
3/19/2011,0.14
3/21/2011,
3/22/2011,0.04
3/23/2011,0
3/24/2011,0.15
3/26/2011,
3/28/2011,
3/29/2011,0
3/30/2011,0
3/31/2011,0
4/1/2011,0.35
4/4/2011,
4/5/2011,0
4/6/2011,0
4/7/2011,0.59
4/8/2011,0.31
4/10/2011,
4/11/2011,0
4/12/2011,0
4/13/2011,0
4/14/2011,0
4/15/2011,0
4/17/2011,
4/18/2011,0
4/19/2011,0
4/20/2011,0
4/21/2011,0
4/22/2011,0
4/23/2011,0.04
4/25/2011,0
4/26/2011,0
4/27/2011,0.03
4/28/2011,0
4/29/2011,0.34
4/30/2011,0.12
5/2/2011,
5/3/2011,0.64
5/4/2011,0.11
5/5/2011,0.08
5/6/2011,0.4
5/7/2011,0.99
5/9/2011,
5/10/2011,0.38
5/11/2011,0.01
5/12/2011,0
5/13/2011,0
5/16/2011,0
5/17/2011,0
5/18/2011,0.56
5/19/2011,0.02
5/20/2011,0
5/22/2011,
5/23/2011,0
5/24/2011,0
5/25/2011,0.01
5/26/2011,0.02
5/27/2011,0.09
5/29/2011,
5/31/2011,0
6/1/2011,0.19
6/2/2011,0.04
6/3/2011,1.75
6/4/2011,1.14
6/5/2011,3.6
6/6/2011,0
6/7/2011,0.05
6/8/2011,0.17
6/9/2011,0
6/10/2011,0.02
6/13/2011,
6/14/2011,0.02
6/15/2011,0
6/16/2011,0.13
6/17/2011,0
6/18/2011,0
6/19/2011,0.12
6/21/2011,
6/22/2011,0.2
6/23/2011,0.09
6/24/2011,0.17
6/25/2011,0.03
6/27/2011,
6/28/2011,0.12
7/1/2011,0.01
7/3/2011,
7/4/2011,0.02
7/5/2011,0.14
7/6/2011,0
7/7/2011,0.06
7/8/2011,0.15
7/9/2011,0.07
7/10/2011,0.02
7/12/2011,
7/13/2011,0.03
7/14/2011,0.01
7/15/2011,0.13
7/16/2011,0.02
7/18/2011,
7/19/2011,0.01
7/20/2011,0.1
7/21/2011,0
7/22/2011,0.07
7/25/2011,
7/26/2011,0.01
7/27/2011,0.13
7/28/2011,0
7/29/2011,0.04
7/30/2011,0.39
8/1/2011,0
8/2/2011,0.03
8/3/2011,0.02
8/4/2011,0.01
8/5/2011,0.02
8/7/2011,0
8/13/2011,
8/15/2011,
8/16/2011,0.01
8/17/2011,0
8/18/2011,0
8/25/2011,
8/26/2011,0.06
8/27/2011,0.12
8/29/2011,
8/30/2011,0.11
8/31/2011,0.12
9/1/2011,0.03
9/2/2011,0.08
9/3/2011,0.07
9/4/2011,0.03
9/6/2011,
9/7/2011,0
9/9/2011,
9/10/2011,0.23
9/12/2011,
9/13/2011,0.05
9/14/2011,0
9/15/2011,0.02
9/16/2011,0.02
9/17/2011,0.04
9/19/2011,
9/20/2011,0
9/21/2011,0.06
9/22/2011,0
9/23/2011,0.03
9/26/2011,0
9/27/2011,0
9/28/2011,0.02
9/29/2011,0
9/30/2011,0.02
10/1/2011,0.19
10/2/2011,0
10/3/2011,0
10/4/2011,0.08
10/5/2011,0.03
10/6/2011,0.08
10/7/2011,0.02
10/8/2011,0.01
10/10/2011,
10/11/2011,0.07
10/12/2011,0.01
10/13/2011,0.11
10/14/2011,0.01
10/15/2011,0.08
10/17/2011,0
10/18/2011,0
10/19/2011,0.54
10/20/2011,0.07
10/21/2011,0
10/22/2011,0
10/24/2011,
10/25/2011,0
10/26/2011,0
10/27/2011,0
10/28/2011,0.08
10/29/2011,0
10/30/2011,0.27
10/31/2011,0.39
11/1/2011,0.7
11/2/2011,0.12
11/3/2011,0.12
11/4/2011,0.4
11/5/2011,0.06
11/7/2011,
11/8/2011,0.08
11/9/2011,0.02
11/10/2011,0.05
11/11/2011,0.07
11/14/2011,
11/15/2011,0
11/16/2011,0
11/17/2011,0
11/18/2011,0.21
11/19/2011,0.09
11/21/2011,
11/22/2011,0.04
11/23/2011,0
11/25/2011,0
11/27/2011,
11/28/2011,0
11/29/2011,0
11/30/2011,0.14
12/1/2011,0.04
12/2/2011,0.24
12/3/2011,0.02
12/4/2011,0
12/5/2011,0
12/6/2011,0
12/7/2011,0.04
12/8/2011,0
12/9/2011,0.02
12/10/2011,0.36
12/12/2011,
12/13/2011,0.47
12/14/2011,0.1
12/15/2011,0.04
12/16/2011,0.07
12/18/2011,
12/19/2011,0.16
12/20/2011,0.05
12/21/2011,0.25
12/22/2011,0.12
12/24/2011,
12/26/2011,
12/27/2011,0.03
12/29/2011,
12/30/2011,0
12/31/2011,0.08
1/1/2012,0
1/3/2012,0
1/4/2012,0
1/5/2012,0
1/6/2012,0
1/7/2012,0
1/8/2012,0
1/9/2012,0
1/10/2012,0
1/11/2012,0
1/12/2012,0
1/13/2012,0
1/15/2012,
1/16/2012,0.45
1/17/2012,0.12
1/18/2012,0.02
1/19/2012,0
1/20/2012,0
1/22/2012,
1/24/2012,0
1/25/2012,0.23
1/26/2012,0
1/27/2012,0.25
1/29/2012,0
1/30/2012,0.08
1/31/2012,0.01
2/1/2012,0
2/2/2012,0
2/3/2012,0
2/5/2012,
2/6/2012,0.01
2/7/2012,0.21
2/8/2012,0.07
2/9/2012,0.03
2/10/2012,0.01
2/12/2012,
2/13/2012,0
2/14/2012,0.11
2/15/2012,0
2/16/2012,0
2/17/2012,0.09
2/18/2012,0.1
2/20/2012,
2/21/2012,0.02
2/22/2012,0.04
2/23/2012,0.06
2/24/2012,0.01
2/27/2012,
2/28/2012,0.03
2/29/2012,0
3/1/2012,0
3/2/2012,0
3/5/2012,
3/6/2012,1.88
3/7/2012,1.01
3/8/2012,0.26
3/9/2012,0.64
3/10/2012,0.35
3/11/2012,0.11
3/12/2012,0.09
3/13/2012,0
3/14/2012,0
3/15/2012,0
3/16/2012,0
3/20/2012,
3/22/2012,
3/26/2012,
3/27/2012,0.14
3/28/2012,0
3/29/2012,0
3/30/2012,0
4/1/2012,
4/3/2012,
4/4/2012,0
4/5/2012,0.01
4/6/2012,0
4/9/2012,
4/10/2012,0.14
4/11/2012,0.03
4/12/2012,0.01
4/13/2012,0
4/14/2012,0
4/15/2012,0.02
4/16/2012,0
4/17/2012,0
4/18/2012,0
4/19/2012,0
4/20/2012,0
4/23/2012,
4/24/2012,0
4/25/2012,0.07
4/26/2012,0.01
4/27/2012,0.07
4/30/2012,
6/21/2012,0.08
6/22/2012,0.01
6/24/2012,
6/25/2012,0.12
6/26/2012,0.03
6/27/2012,0.2
6/28/2012,0
6/29/2012,0.23
6/30/2012,0.02
7/1/2012,0.02
7/2/2012,0
7/3/2012,0.05
7/4/2012,0.19
7/5/2012,0.11
7/6/2012,0.04
7/7/2012,0.1
7/8/2012,0
7/9/2012,0.01
7/10/2012,0.03
7/11/2012,0
7/12/2012,0.02
7/13/2012,0.12
7/14/2012,0.03
7/15/2012,0.13
7/16/2012,0.17
7/17/2012,0.1
7/18/2012,0.05
7/19/2012,0.16
7/20/2012,0.05
7/21/2012,0.12
7/22/2012,0
7/23/2012,0.01
7/24/2012,0
7/25/2012,0
7/26/2012,0.01
7/27/2012,0.11
7/28/2012,0.21
7/29/2012,0.1
7/30/2012,0
7/31/2012,0.1
8/6/2012,
8/13/2012,
8/14/2012,0.06
8/15/2012,0.01
8/16/2012,0.02
8/17/2012,0
8/20/2012,
8/21/2012,0.01
8/22/2012,0.03
8/23/2012,0.02
8/24/2012,0
8/27/2012,
8/28/2012,0.23
8/29/2012,0
8/30/2012,0.13
8/31/2012,0
9/1/2012,0
9/3/2012,
9/4/2012,0.02
9/5/2012,0.05
9/6/2012,0.07
9/7/2012,0.14
9/10/2012,
9/11/2012,0.16
9/12/2012,0
9/13/2012,0
9/14/2012,0
9/17/2012,
9/18/2012,0.04
9/19/2012,0.05
9/20/2012,0.17
9/21/2012,0.05
9/22/2012,0.03
9/23/2012,0.04
9/24/2012,0.06
9/25/2012,0
9/26/2012,0
9/27/2012,0
9/28/2012,0.15
9/29/2012,0.08
10/1/2012,
10/2/2012,0
10/3/2012,0
10/4/2012,0
10/5/2012,0
10/6/2012,0
10/7/2012,0
10/8/2012,0.04
10/9/2012,0
10/10/2012,0
10/11/2012,0
10/12/2012,0
10/14/2012,
10/15/2012,0.06
10/16/2012,0.01
10/17/2012,0.14
10/18/2012,0.06
10/19/2012,0
10/20/2012,0
10/22/2012,
10/23/2012,0
10/24/2012,0.11
10/25/2012,0.72
10/26/2012,0
10/27/2012,0
10/29/2012,
10/30/2012,0.03
10/31/2012,0.02
11/1/2012,0
11/2/2012,0
11/3/2012,0
11/4/2012,0
11/5/2012,0
11/6/2012,0.11
11/7/2012,0.05
11/8/2012,0
11/9/2012,0.01
11/11/2012,
11/12/2012,0
11/13/2012,0.08
11/14/2012,0.05
11/15/2012,0.48
11/16/2012,0.07
11/17/2012,0.09
11/18/2012,0.06
11/19/2012,0.03
11/20/2012,0.02
11/21/2012,0
11/24/2012,
11/27/2012,
11/28/2012,0
11/29/2012,0
11/30/2012,0
12/1/2012,0
12/3/2012,
12/4/2012,0
12/5/2012,0.08
12/6/2012,0
12/7/2012,0
12/10/2012,
12/11/2012,0
12/12/2012,0.03
12/13/2012,0.25
12/14/2012,0.22
12/17/2012,
12/18/2012,0.22
12/19/2012,0.29
12/21/2012,
12/22/2012,0
12/24/2012,
12/26/2012,
12/28/2012,
12/31/2012,
1/2/2013,
1/3/2013,0.28
1/4/2013,0.07
1/5/2013,0.2
1/7/2013,
1/8/2013,0.02
1/9/2013,0.44
1/10/2013,0.09
1/11/2013,0
1/14/2013,
1/15/2013,0.77
1/16/2013,0
1/17/2013,0.02
1/18/2013,0
1/19/2013,0.03
1/21/2013,
1/22/2013,0
1/23/2013,0
1/24/2013,0.45
1/25/2013,0.09
1/26/2013,0
1/28/2013,
1/29/2013,0.68
1/30/2013,0.02
1/31/2013,0.01
2/1/2013,0
2/3/2013,
2/4/2013,0
2/5/2013,0.06
2/6/2013,0.03
2/7/2013,0.39
2/8/2013,0
2/11/2013,
2/12/2013,0.01
2/13/2013,0
2/14/2013,0
2/15/2013,0
2/16/2013,0.06
2/18/2013,
2/19/2013,0
2/20/2013,0.34
2/21/2013,0.22
2/22/2013,1.4
2/23/2013,0.21
2/25/2013,
2/26/2013,0.25
2/27/2013,0.03
2/28/2013,0
3/1/2013,0
3/2/2013,0
3/4/2013,
3/5/2013,0
3/6/2013,0
3/7/2013,0.02
3/8/2013,0.13
3/10/2013,
3/11/2013,0.27
3/12/2013,0
3/13/2013,0
3/14/2013,0
3/19/2013,0.19
3/20/2013,0
3/21/2013,0
3/28/2013,0.28
3/29/2013,0.04
4/1/2013,
4/2/2013,0
4/3/2013,0
4/4/2013,0
4/7/2013,
4/8/2013,0
4/9/2013,0.2
4/10/2013,0
4/11/2013,0.01
4/12/2013,0.05
4/13/2013,0
4/14/2013,0
4/15/2013,0.57
4/16/2013,0.07
4/17/2013,0
4/18/2013,0
4/19/2013,0.22
4/20/2013,0.05
4/22/2013,
4/23/2013,0.32
4/24/2013,1.52
4/25/2013,0.01
4/26/2013,0
4/29/2013,
4/30/2013,0
5/1/2013,0
5/2/2013,0.01
5/3/2013,0
5/5/2013,
5/6/2013,0.29
5/7/2013,0
5/8/2013,0
5/9/2013,0
5/10/2013,0.04
5/12/2013,
5/13/2013,0.06
5/14/2013,0
5/15/2013,0
5/16/2013,0.1
5/17/2013,0.03
5/20/2013,
5/21/2013,0
5/22/2013,0
5/23/2013,0
5/24/2013,0
5/25/2013,0.08
5/27/2013,
5/28/2013,0.09
5/29/2013,0.63
5/30/2013,1.07
5/31/2013,0
6/3/2013,
6/4/2013,0
6/5/2013,0
6/6/2013,0
6/7/2013,0.01
6/8/2013,0
6/9/2013,0.01
6/10/2013,0
6/11/2013,0
6/12/2013,0.04
6/13/2013,0.08
6/14/2013,0.03
6/16/2013,
6/17/2013,0.04
6/18/2013,0.04
6/19/2013,0.08
6/20/2013,0.01
6/25/2013,
6/26/2013,0.17
6/27/2013,0
7/1/2013,0
7/2/2013,0.14
7/3/2013,0.03
7/4/2013,0
7/5/2013,0
7/6/2013,0
7/8/2013,
7/9/2013,0
7/10/2013,0.12
7/11/2013,0.01
7/12/2013,0.12
7/13/2013,0.15
7/14/2013,0
7/15/2013,0
7/16/2013,0
7/17/2013,0
7/18/2013,0
7/19/2013,0.05
7/20/2013,0.08
7/22/2013,
7/23/2013,0.14
7/24/2013,0
7/25/2013,0
7/26/2013,0
7/27/2013,0
7/29/2013,
7/30/2013,0.11
7/31/2013,0.05
8/19/2013,
8/20/2013,0
8/21/2013,0.43
8/22/2013,0
8/23/2013,0
8/25/2013,
8/26/2013,0
8/27/2013,0
8/28/2013,0
8/29/2013,0.01
8/30/2013,0.04
8/31/2013,0
9/2/2013,
9/3/2013,0
9/4/2013,0.01
9/5/2013,0
9/6/2013,0
9/7/2013,0.36
9/9/2013,
9/10/2013,0
9/11/2013,0.08
9/12/2013,0
9/13/2013,0.85
9/14/2013,0.02
9/16/2013,
9/17/2013,0.21
9/18/2013,0.03
9/19/2013,0
9/20/2013,0
9/22/2013,
9/23/2013,0.04
9/24/2013,0.17
9/25/2013,0.12
9/26/2013,0.19
9/27/2013,0
9/28/2013,0
9/30/2013,
10/1/2013,0.05
10/2/2013,0
10/3/2013,0
10/4/2013,0
10/6/2013,
10/7/2013,0.24
10/8/2013,0.01
10/9/2013,0.31
10/10/2013,0
10/11/2013,1.95
10/14/2013,
10/15/2013,0.09
10/16/2013,0.02
10/17/2013,0
10/18/2013,0.01
10/19/2013,0.05
10/20/2013,0
10/21/2013,0
10/22/2013,0
10/23/2013,0
10/24/2013,0
10/25/2013,0
10/26/2013,0
10/28/2013,
10/29/2013,0
10/30/2013,0
10/31/2013,0.1
11/1/2013,0
11/4/2013,
11/5/2013,0
11/6/2013,0.14
11/7/2013,0.62
11/8/2013,1.55
11/9/2013,0.87
11/10/2013,2.77
11/11/2013,0.32
11/12/2013,0.03
11/13/2013,0
11/14/2013,0
11/15/2013,0.47
11/16/2013,0
11/17/2013,0
11/18/2013,0.04
11/19/2013,0
11/20/2013,0
11/21/2013,0
11/22/2013,0
11/23/2013,0.09
11/25/2013,
11/26/2013,0
11/27/2013,0
11/29/2013,
11/30/2013,0.26
12/2/2013,
12/3/2013,0.2
12/4/2013,0
12/5/2013,0
12/6/2013,0.05
12/7/2013,0.04
12/8/2013,0
12/9/2013,0
12/10/2013,0.05
12/11/2013,0
12/12/2013,0
12/13/2013,0.07
